[     479ms] [ERROR] Failed to load resource: the server responded with a status of 404 (File not found) @ http://localhost:8787/videos/video-57.mp4:0
[ 7567368ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-47-mobile.mp4:0
[ 7572369ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-52-mobile.mp4:0
[ 7577373ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-55-mobile.mp4:0
[ 7582376ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-57-mobile.mp4:0
[ 7587374ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-58-mobile.mp4:0
[ 7592378ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-16-mobile.mp4:0
[ 7597380ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-22-mobile.mp4:0
[ 7602386ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-24-mobile.mp4:0
[ 7607387ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-26-mobile.mp4:0
[ 7612391ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-31-mobile.mp4:0
[ 7617392ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-33-mobile.mp4:0
[ 7622394ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-39-mobile.mp4:0
[ 7627399ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-40-mobile.mp4:0
[ 7632398ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-43-mobile.mp4:0
[ 7637400ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-44-mobile.mp4:0
[ 7642402ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-50-mobile.mp4:0
[ 7647406ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-51-mobile.mp4:0
[ 7652408ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-46-mobile.mp4:0
[ 7657409ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-49-mobile.mp4:0
[ 7662412ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-05-mobile.mp4:0
[ 7667414ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-07-mobile.mp4:0
[ 7672416ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-09-mobile.mp4:0
[ 7677417ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-12-mobile.mp4:0
[ 7682419ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-14-mobile.mp4:0
[ 7687423ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-21-mobile.mp4:0
[ 7692425ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-34-mobile.mp4:0
[ 7697428ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-36-mobile.mp4:0
[ 7702429ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-37-mobile.mp4:0
[ 7707433ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-42-mobile.mp4:0
[ 7712434ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-60-mobile.mp4:0
[ 7717436ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-02-mobile.mp4:0
[ 7722438ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-06-mobile.mp4:0
[ 7727440ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-08-mobile.mp4:0
[ 7732444ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-10-mobile.mp4:0
[ 7737443ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-11-mobile.mp4:0
[ 7742449ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-13-mobile.mp4:0
[ 7747451ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-17-mobile.mp4:0
[ 7752452ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-18-mobile.mp4:0
[ 7757455ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-32-mobile.mp4:0
[ 7762458ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-59-mobile.mp4:0
[ 7767460ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-61-mobile.mp4:0
[ 7772462ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-62-mobile.mp4:0
[ 7777479ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-04-mobile.mp4:0
[ 7782474ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-19-mobile.mp4:0
[ 7787477ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-20-mobile.mp4:0
[ 7792479ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-35-mobile.mp4:0
[ 7797483ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-38-mobile.mp4:0
[ 7802484ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-45-mobile.mp4:0
[ 7807485ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-53-mobile.mp4:0
[ 7812491ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-54-mobile.mp4:0
[ 7817491ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-15-mobile.mp4:0
[ 7822492ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-48-mobile.mp4:0
[ 7827492ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-56-mobile.mp4:0
[ 7832498ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-03-mobile.mp4:0
[ 7837501ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-23-mobile.mp4:0
[ 7842500ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-27-mobile.mp4:0
[ 7847505ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-29-mobile.mp4:0
[ 7852505ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-30-mobile.mp4:0
[ 7857508ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-41-mobile.mp4:0
[ 7862510ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-47-mobile.mp4:0
[ 7867514ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-52-mobile.mp4:0
[ 7872517ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-55-mobile.mp4:0
[ 7877518ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-57-mobile.mp4:0
[ 7882519ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-58-mobile.mp4:0
[ 7887519ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-16-mobile.mp4:0
[ 7892527ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-22-mobile.mp4:0
[ 7897525ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-24-mobile.mp4:0
[ 7902528ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-26-mobile.mp4:0
[ 7907529ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-31-mobile.mp4:0
[ 7912532ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-33-mobile.mp4:0
[ 7917534ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-39-mobile.mp4:0
[ 7922535ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-40-mobile.mp4:0
[ 7927543ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-43-mobile.mp4:0
[ 7932541ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-44-mobile.mp4:0
[ 7937542ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-50-mobile.mp4:0
[ 7942542ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-51-mobile.mp4:0
[ 7947544ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-46-mobile.mp4:0
[ 7952550ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-49-mobile.mp4:0
[ 7957550ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-05-mobile.mp4:0
[ 7962554ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-07-mobile.mp4:0
[ 7967556ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-09-mobile.mp4:0
[ 7972560ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-12-mobile.mp4:0
[ 7977558ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-14-mobile.mp4:0
[ 7982564ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-21-mobile.mp4:0
[ 7987563ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-34-mobile.mp4:0
[ 7992567ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-36-mobile.mp4:0
[ 7997569ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-37-mobile.mp4:0
[ 8002570ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-42-mobile.mp4:0
[ 8007573ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-60-mobile.mp4:0
[ 8012576ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-02-mobile.mp4:0
[ 8017577ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-06-mobile.mp4:0
[ 8022582ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-08-mobile.mp4:0
[ 8027584ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-10-mobile.mp4:0
[ 8032588ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-11-mobile.mp4:0
[ 8037586ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-13-mobile.mp4:0
[ 8042592ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-17-mobile.mp4:0
[ 8047592ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-18-mobile.mp4:0
[ 8052595ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-32-mobile.mp4:0
[ 8057601ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-59-mobile.mp4:0
[ 8062601ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-61-mobile.mp4:0
[ 8067605ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-62-mobile.mp4:0
[ 8072606ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-04-mobile.mp4:0
[ 8077611ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-19-mobile.mp4:0
[ 8082613ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-20-mobile.mp4:0
[ 8087616ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-35-mobile.mp4:0
[ 8092618ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-38-mobile.mp4:0
[ 8097620ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-45-mobile.mp4:0
[ 8102623ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-53-mobile.mp4:0
[ 8107624ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-54-mobile.mp4:0
[ 8112628ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-15-mobile.mp4:0
[ 8117627ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-48-mobile.mp4:0
[ 8122633ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-56-mobile.mp4:0
[ 8127634ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-03-mobile.mp4:0
[ 8132637ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-23-mobile.mp4:0
[ 8137639ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-27-mobile.mp4:0
[ 8142640ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-29-mobile.mp4:0
[ 8147642ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-30-mobile.mp4:0
[ 8152642ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-41-mobile.mp4:0
[ 8157646ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-47-mobile.mp4:0
[ 8162649ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-52-mobile.mp4:0
[ 8167649ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-55-mobile.mp4:0
[ 8172653ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-57-mobile.mp4:0
[ 8177654ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-58-mobile.mp4:0
[ 8182658ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-16-mobile.mp4:0
[ 8187659ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-22-mobile.mp4:0
[ 8192662ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-24-mobile.mp4:0
[ 8197668ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-26-mobile.mp4:0
[ 8202667ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-31-mobile.mp4:0
[ 8207669ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-33-mobile.mp4:0
[ 8212671ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-39-mobile.mp4:0
[ 8217675ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-40-mobile.mp4:0
[ 8222688ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-43-mobile.mp4:0
[ 8227678ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-44-mobile.mp4:0
[ 8232682ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-50-mobile.mp4:0
[ 8237683ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-51-mobile.mp4:0
[ 8242684ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-46-mobile.mp4:0
[ 8247687ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-49-mobile.mp4:0
[ 8252693ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-05-mobile.mp4:0
[ 8257694ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-07-mobile.mp4:0
[ 8262698ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-09-mobile.mp4:0
[ 8267701ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-12-mobile.mp4:0
[ 8272703ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-14-mobile.mp4:0
[ 8277703ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-21-mobile.mp4:0
[ 8282705ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-34-mobile.mp4:0
[ 8287706ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-36-mobile.mp4:0
[ 8292707ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-37-mobile.mp4:0
[ 8297709ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-42-mobile.mp4:0
[ 8302714ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-60-mobile.mp4:0
[ 8307717ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-02-mobile.mp4:0
[ 8312719ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-06-mobile.mp4:0
[ 8317726ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-08-mobile.mp4:0
[ 8322727ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-10-mobile.mp4:0
[ 8327732ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-11-mobile.mp4:0
[ 8332731ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-13-mobile.mp4:0
[ 8337734ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-17-mobile.mp4:0
[ 8342748ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-18-mobile.mp4:0
[ 8347740ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-32-mobile.mp4:0
[ 8352741ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-59-mobile.mp4:0
[ 8357743ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-61-mobile.mp4:0
[ 8362745ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-62-mobile.mp4:0
[ 8367747ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-04-mobile.mp4:0
[ 8372752ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-19-mobile.mp4:0
[ 8377754ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-20-mobile.mp4:0
[ 8382759ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-35-mobile.mp4:0
[ 8387759ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-38-mobile.mp4:0
[ 8392761ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-45-mobile.mp4:0
[ 8397764ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-53-mobile.mp4:0
[ 8402767ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-54-mobile.mp4:0
[ 8407770ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-15-mobile.mp4:0
[ 8412774ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-48-mobile.mp4:0
[ 8417776ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-56-mobile.mp4:0
[ 8422780ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-03-mobile.mp4:0
[ 8427782ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-23-mobile.mp4:0
[ 8432785ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-27-mobile.mp4:0
[ 8437792ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-29-mobile.mp4:0
[ 8442794ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-30-mobile.mp4:0
[ 8447794ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-41-mobile.mp4:0
[ 8452799ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-47-mobile.mp4:0
[ 8457801ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-52-mobile.mp4:0
[ 8462801ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-55-mobile.mp4:0
[ 8467807ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-57-mobile.mp4:0
[ 8472806ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-58-mobile.mp4:0
[ 8477809ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-16-mobile.mp4:0
[ 8482812ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-22-mobile.mp4:0
[ 8487815ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-24-mobile.mp4:0
[ 8492818ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-26-mobile.mp4:0
[ 8497826ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-31-mobile.mp4:0
[ 8502828ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-33-mobile.mp4:0
[ 8507828ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-39-mobile.mp4:0
[ 8512856ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-40-mobile.mp4:0
[ 8517853ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-43-mobile.mp4:0
[ 8522856ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-44-mobile.mp4:0
[ 8527859ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-50-mobile.mp4:0
[ 8532859ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-51-mobile.mp4:0
[ 8537872ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-46-mobile.mp4:0
[ 8542872ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-49-mobile.mp4:0
[ 8547873ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-05-mobile.mp4:0
[ 8552873ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-07-mobile.mp4:0
[ 8557882ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-09-mobile.mp4:0
[ 8562883ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-12-mobile.mp4:0
[ 8567884ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-14-mobile.mp4:0
[ 8572886ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8787/videos/video-21-mobile.mp4:0
